id,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
2406,2020-05-29,NYC,199038,199038.0,0.0,-4740,-4740.0,21477,16737.0,4740.0,0,0.0,05/30/2020 03:47:59 PM,Agree,Agree
2407,2021-03-11,KS,297229,241035.0,56194.0,0,0.0,4851,,,0,0.0,03/12/2021 03:20:13 PM,Agree,
2408,2020-04-18,AS,0,,,0,,0,,,0,,04/18/2020 04:22:39 PM,,
2409,2021-04-02,NY,1034732,,,3993,0.0,18836,,,22,0.0,04/03/2021 01:51:09 PM,Not agree,Not agree
2410,2020-02-12,OK,1,,,0,0.0,0,0.0,0.0,0,0.0,02/13/2020 12:00:00 AM,Not agree,Agree
2411,2020-02-14,GA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
2412,2020-12-24,PA,590386,532939.0,57447.0,9230,2094.0,14718,,,276,-251.0,12/25/2020 02:25:34 PM,Agree,Not agree
2413,2020-06-23,HI,818,,,13,0.0,17,,,0,0.0,06/24/2020 11:03:27 AM,Not agree,Not agree
2414,2020-03-30,GA,3224,3222.0,2.0,389,0.0,103,,,19,,03/29/2020 12:22:39 PM,Agree,Agree
2415,2020-07-03,HI,980,,,24,0.0,19,,,1,0.0,07/04/2020 11:30:31 AM,Not agree,Not agree
2416,2020-08-29,PA,132834,129056.0,3778.0,843,37.0,7671,,,16,9.0,08/30/2020 02:49:52 PM,Agree,Not agree
2417,2020-08-22,UT,49416,49002.0,414.0,328,3.0,385,385.0,0.0,2,0.0,08/23/2020 02:15:28 PM,Agree,Agree
2418,2020-11-06,HI,15584,,,113,0.0,218,,,0,0.0,11/07/2020 02:45:17 PM,Not agree,Not agree
2419,2020-09-06,NY,203492,,,434,0.0,8970,,,6,0.0,09/07/2020 01:37:36 PM,Not agree,Not agree
2420,2021-04-03,GA,1063680,855186.0,208494.0,1125,355.0,19210,16748.0,2462.0,34,13.0,04/04/2021 01:43:43 PM,Agree,Agree
2421,2020-03-17,TN,73,,,21,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
2422,2021-03-30,MP,159,159.0,0.0,0,0.0,2,2.0,0.0,0,0.0,03/31/2021 02:08:03 PM,Agree,Agree
2423,2020-02-17,KS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,
2424,2020-02-20,KS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,
2425,2021-03-28,TX,2772080,,,2415,374.0,47854,,,20,0.0,03/29/2021 12:00:00 AM,Not agree,Not agree
2426,2020-03-13,MP,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
2427,2020-07-17,HI,1328,,,19,0.0,23,,,1,0.0,07/18/2020 12:14:26 PM,Not agree,Not agree
2428,2020-06-23,IA,26372,,,321,0.0,688,,,2,0.0,06/24/2020 03:03:27 PM,Not agree,Not agree
2429,2021-03-05,FL,1900598,,,5876,1615.0,31522,,,135,9.0,03/06/2021 03:08:48 PM,Not agree,Not agree
2430,2020-10-18,FL,745492,,,2474,272.0,15967,,,50,2.0,10/19/2020 02:06:44 PM,Not agree,Not agree
2431,2020-03-11,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
2432,2020-04-19,SD,1635,,,93,0.0,7,7.0,0.0,0,0.0,04/19/2020 04:22:39 PM,,Agree
2433,2020-04-08,PR,620,,,47,,24,,,1,,04/07/2020 04:22:39 PM,Agree,Agree
2434,2021-02-20,TN,764008,641998.0,122010.0,1335,452.0,11115,8942.0,2173.0,51,7.0,02/21/2021 02:57:50 PM,Agree,Agree
2435,2021-02-21,TN,765137,642673.0,122464.0,1129,454.0,11133,8956.0,2177.0,18,4.0,02/22/2021 02:53:38 PM,Agree,Agree
2436,2020-07-04,OH,56183,52488.0,3695.0,926,19.0,2907,2657.0,250.0,4,0.0,07/05/2020 03:00:14 PM,Agree,Agree
2437,2020-04-02,PA,7016,,,1211,,90,,,16,,04/01/2020 04:22:39 PM,Agree,Not agree
2438,2020-07-11,PW,0,,,0,0.0,0,,,0,0.0,07/12/2020 03:13:57 PM,,
2439,2020-09-14,TN,174274,169130.0,5144.0,2450,119.0,2097,2026.0,71.0,19,1.0,09/15/2020 02:03:59 PM,Agree,Agree
2440,2021-03-07,FL,1909209,,,4024,830.0,31683,,,63,8.0,03/08/2021 02:47:36 PM,Not agree,Not agree
2441,2020-11-06,AK,17597,,,525,0.0,84,,,0,0.0,11/07/2020 02:45:17 PM,,
2442,2020-04-15,HI,535,,,11,0.0,9,,,0,,04/15/2020 12:22:39 PM,Not agree,Not agree
2443,2020-06-13,AK,654,,,29,0.0,12,,,0,0.0,06/14/2020 02:19:43 PM,,
2444,2020-04-07,AS,0,,,0,,0,,,0,,04/07/2020 04:22:39 PM,,
2445,2021-01-27,PW,0,,,0,0.0,0,,,0,0.0,01/28/2021 02:49:07 PM,,
2446,2020-07-28,PW,0,,,0,0.0,0,,,0,0.0,07/29/2020 02:34:46 PM,,
2447,2020-09-26,IA,85588,,,903,4.0,1311,,,4,0.0,09/27/2020 01:39:49 PM,Not agree,Not agree
2448,2020-02-11,WV,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
2449,2020-11-15,TN,310937,289358.0,21579.0,5817,632.0,3893,3620.0,273.0,16,0.0,11/16/2020 06:40:02 PM,Agree,Agree
2450,2020-02-08,PW,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
2451,2020-08-17,TX,542950,,,7908,0.0,13138,,,135,0.0,08/18/2020 12:00:00 AM,Not agree,Not agree
2452,2020-10-24,AS,0,,,0,0.0,0,,,0,0.0,10/25/2020 01:45:35 PM,,
2453,2020-08-25,PW,0,,,0,0.0,0,,,0,0.0,08/26/2020 01:51:40 PM,,
2454,2021-04-09,AK,62161,,,243,0.0,309,,,0,0.0,04/10/2021 01:45:46 PM,,
2455,2020-05-05,TX,33369,,,1037,0.0,1165,,,30,0.0,05/06/2020 12:00:00 AM,Not agree,Not agree
2456,2020-01-27,KS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,
2457,2020-12-03,MA,242160,232264.0,9896.0,6477,0.0,10845,10637.0,208.0,49,0.0,12/04/2020 03:00:59 PM,Agree,Agree
2458,2021-03-10,NYC,767535,644461.0,123074.0,3364,1020.0,30059,25024.0,5035.0,75,-10.0,03/11/2021 03:36:21 PM,Agree,Agree
2459,2020-03-06,MP,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
2460,2020-12-17,NYC,378730,341196.0,37534.0,4183,464.0,24652,19916.0,4736.0,39,-8.0,12/18/2020 02:45:01 PM,Agree,Agree
2461,2020-10-04,NM,30477,,,181,0.0,892,,,2,0.0,10/05/2020 01:49:47 PM,,Not agree
2462,2021-01-08,SD,102580,,,448,125.0,1556,1257.0,299.0,12,2.0,01/09/2021 03:26:08 PM,,Agree
2463,2020-09-09,TN,166587,162028.0,4559.0,833,149.0,1931,1875.0,56.0,35,3.0,09/10/2020 02:02:53 PM,Agree,Agree
2464,2020-09-24,MA,136759,126863.0,9896.0,455,0.0,9358,9150.0,208.0,15,0.0,09/25/2020 01:54:10 PM,Agree,Agree
2465,2020-09-13,WV,12699,12403.0,296.0,178,0.0,266,,,1,0.0,09/14/2020 02:01:21 PM,Agree,Not agree
2466,2021-04-25,OK,447278,352908.0,94370.0,262,22.0,6790,5754.0,1036.0,8,2.0,04/26/2021 01:45:41 PM,Agree,Agree
2467,2021-04-17,TN,834665,691135.0,143530.0,4181,230.0,12063,9682.0,2381.0,14,2.0,04/18/2021 01:41:35 PM,Agree,Agree
2468,2021-02-13,AR,312562,,,954,335.0,5252,,,40,18.0,02/14/2021 02:51:00 PM,Not agree,Not agree
2469,2020-12-17,PW,0,,,0,0.0,0,,,0,0.0,12/18/2020 02:45:01 PM,,
2470,2021-03-29,CO,459361,431397.0,27964.0,807,58.0,6092,5369.0,723.0,0,0.0,03/30/2021 02:06:13 PM,Agree,Agree
2471,2020-07-16,FL,311640,,,13764,85.0,4677,,,156,3.0,07/17/2020 02:31:01 PM,Not agree,Not agree
2472,2020-12-16,PW,0,,,0,0.0,0,,,0,0.0,12/17/2020 02:33:42 PM,,
2473,2020-09-29,WV,15692,15248.0,444.0,180,18.0,345,,,8,0.0,09/30/2020 02:17:41 PM,Agree,Not agree
2474,2021-03-23,KS,300125,242990.0,57135.0,0,0.0,4850,,,0,0.0,03/24/2021 02:16:52 PM,Agree,
2475,2021-04-25,PR,129203,113861.0,15342.0,744,87.0,2265,1932.0,333.0,1,1.0,04/26/2021 01:45:41 PM,Agree,Agree
2476,2020-10-26,PW,0,,,0,0.0,0,,,0,0.0,10/27/2020 01:47:53 PM,,
2477,2020-10-20,MA,152191,142295.0,9896.0,821,0.0,9745,9537.0,208.0,5,0.0,10/21/2020 01:34:31 PM,Agree,Agree
2478,2020-04-19,PA,32284,31998.0,286.0,1214,286.0,1112,,,276,17.0,04/19/2020 04:22:39 PM,Agree,Not agree
2479,2020-06-04,KS,10170,10170.0,0.0,0,0.0,222,,,0,0.0,06/05/2020 03:17:07 PM,Agree,
2480,2021-01-20,PA,783170,689913.0,93257.0,5984,1616.0,19868,,,401,246.0,01/21/2021 02:44:32 PM,Agree,Not agree
2481,2020-10-24,NYC,260973,252285.0,8688.0,753,406.0,23967,19314.0,4653.0,4,1.0,10/25/2020 01:45:35 PM,Agree,Agree
2482,2021-01-13,FL,1490148,,,13664,4268.0,23396,,,169,19.0,01/14/2021 03:12:46 PM,Not agree,Not agree
2483,2020-10-03,PR,50665,25024.0,25641.0,290,70.0,686,510.0,176.0,5,3.0,10/04/2020 01:35:23 PM,Agree,Agree
2484,2020-02-01,GA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
2485,2020-07-27,HI,1730,,,47,0.0,26,,,0,0.0,07/28/2020 10:21:07 AM,Not agree,Not agree
2486,2020-08-28,OK,61456,,,824,0.0,985,977.0,8.0,11,0.0,08/29/2020 12:00:00 AM,Not agree,Agree
2487,2020-08-28,SD,12517,,,323,0.0,165,163.0,2.0,3,0.0,08/29/2020 01:42:50 PM,,Agree
2488,2021-01-06,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,01/07/2021 02:56:59 PM,Agree,Agree
2489,2021-04-01,IA,351795,,,796,170.0,5751,,,8,8.0,04/02/2021 01:56:15 PM,Not agree,Not agree
2490,2020-06-24,OK,15488,,,572,0.0,415,415.0,0.0,0,0.0,06/25/2020 12:00:00 AM,Not agree,Agree
2491,2020-09-26,TN,190891,183856.0,7035.0,1437,123.0,2374,2281.0,93.0,22,3.0,09/27/2020 01:39:49 PM,Agree,Agree
2492,2020-03-07,NY,28,,,7,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
2493,2020-04-26,OH,15963,15360.0,603.0,376,-1.0,728,687.0,41.0,17,1.0,05/25/2020 03:38:40 PM,Agree,Agree
2494,2020-09-10,TX,649809,,,4018,0.0,15589,,,73,0.0,09/11/2020 12:00:00 AM,Not agree,Not agree
2495,2020-10-21,TN,235861,223867.0,11994.0,2292,309.0,2970,2834.0,136.0,18,1.0,10/22/2020 01:34:46 PM,Agree,Agree
2496,2020-06-29,SD,6716,,,35,0.0,91,90.0,1.0,0,0.0,06/30/2020 03:27:33 PM,,Agree
2497,2020-07-01,NM,12276,,,129,0.0,500,,,3,0.0,07/02/2020 03:10:03 PM,,Not agree
2498,2020-12-13,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,12/14/2020 02:36:45 PM,Agree,Agree
2499,2021-04-11,KS,304236,245936.0,58300.0,0,0.0,4938,,,0,0.0,04/12/2021 01:39:29 PM,Agree,
2500,2021-02-05,TN,739031,624834.0,114197.0,2661,778.0,10405,8414.0,1991.0,203,68.0,02/06/2021 04:05:17 PM,Agree,Agree
2501,2021-02-12,NM,179724,,,401,0.0,3502,,,23,0.0,02/13/2021 02:50:08 PM,,Not agree
2502,2021-01-18,AR,272263,,,1141,153.0,4343,,,32,9.0,01/19/2021 02:37:00 PM,Not agree,Not agree
2503,2020-12-02,AK,32531,,,697,0.0,121,,,0,0.0,12/03/2020 03:21:08 PM,,
2504,2020-05-10,PR,2198,2198.0,0.0,25,0.0,111,57.0,54.0,3,3.0,05/11/2020 09:26:08 PM,Agree,Agree
2505,2020-08-03,MA,118657,110595.0,8062.0,199,34.0,8648,8427.0,221.0,10,0.0,08/04/2020 02:09:35 PM,Agree,Agree
2506,2021-03-24,NM,190275,,,211,0.0,3909,,,6,0.0,03/25/2021 02:25:23 PM,,Not agree
2507,2020-05-20,NY,159820,,,796,0.0,7606,,,56,0.0,05/21/2020 03:41:38 PM,Not agree,Not agree
2508,2020-05-16,SD,3959,,,72,-2.0,44,44.0,0.0,0,0.0,05/17/2020 03:27:46 PM,,Agree
2509,2020-07-25,PA,107425,104401.0,3024.0,800,31.0,7118,,,4,4.0,07/26/2020 03:17:16 PM,Agree,Not agree
2510,2021-04-14,MA,634562,624666.0,9896.0,2004,0.0,17290,17082.0,208.0,14,0.0,04/15/2021 01:58:27 PM,Agree,Agree
2511,2020-06-14,TN,30432,30225.0,207.0,891,6.0,475,454.0,21.0,3,0.0,06/15/2020 02:33:03 PM,Agree,Agree
2512,2020-06-20,NM,10430,,,170,0.0,466,,,2,0.0,06/21/2020 02:32:57 PM,,Not agree
2513,2020-03-18,NYC,3554,,,1683,,21,,,10,,03/26/2020 04:22:39 PM,Agree,Agree
2514,2020-09-10,MP,59,59.0,0.0,0,0.0,2,2.0,0.0,0,0.0,09/11/2020 01:51:03 PM,Agree,Agree
2515,2020-10-09,IA,97457,,,1233,191.0,1441,,,20,0.0,10/10/2020 01:30:17 PM,Not agree,Not agree
2516,2020-08-05,NY,191644,,,335,0.0,8868,,,2,0.0,08/06/2020 02:12:27 PM,Not agree,Not agree
2517,2020-04-01,FL,7495,,,1005,,101,,,16,,03/31/2020 04:22:39 PM,Not agree,Not agree
2518,2020-05-14,IA,13675,,,386,0.0,318,,,12,0.0,05/15/2020 04:11:22 PM,Not agree,Not agree
2519,2021-01-07,CO,352923,337456.0,15467.0,6030,906.0,5102,4436.0,666.0,111,8.0,01/08/2021 03:56:01 PM,Agree,Agree
2520,2021-01-16,AR,270178,,,2543,834.0,4293,,,30,5.0,01/17/2021 03:43:14 PM,Not agree,Not agree
2521,2020-08-30,TX,610354,,,3824,0.0,14669,,,97,0.0,08/31/2020 12:00:00 AM,Not agree,Not agree
2522,2020-11-29,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11/30/2020 02:51:40 PM,Agree,Agree
2523,2020-10-01,TX,752501,,,3534,0.0,16939,,,61,0.0,10/02/2020 12:00:00 AM,Not agree,Not agree
2524,2020-10-06,HI,13009,,,109,0.0,160,,,3,0.0,10/07/2020 09:45:01 AM,Not agree,Not agree
2525,2021-02-21,PA,913497,787614.0,125883.0,1906,423.0,23597,,,27,22.0,02/22/2021 02:53:38 PM,Agree,Not agree
2526,2020-01-25,MA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
2527,2020-11-04,NYC,269723,259005.0,10718.0,799,-1.0,24047,19384.0,4663.0,13,5.0,11/05/2020 02:39:23 PM,Agree,Agree
2528,2020-07-02,IA,30209,,,751,0.0,718,,,1,0.0,07/03/2020 03:01:33 PM,Not agree,Not agree
2529,2020-08-03,GA,200166,193481.0,6685.0,2538,297.0,3842,3842.0,0.0,2,0.0,08/04/2020 10:09:35 AM,Agree,Agree
2530,2020-03-16,MP,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
2531,2020-08-04,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,08/05/2020 02:13:18 PM,Agree,Agree
2532,2021-04-14,AS,0,,,0,0.0,0,,,0,0.0,04/15/2021 01:58:27 PM,,
2533,2020-07-11,AK,1385,,,62,0.0,17,,,0,0.0,07/12/2020 03:13:57 PM,,
2534,2020-06-15,UT,14826,14826.0,0.0,357,0.0,144,144.0,0.0,5,0.0,06/16/2020 02:10:11 PM,Agree,Agree
2535,2020-06-01,AR,7443,,,190,0.0,133,,,0,0.0,06/02/2020 02:16:17 PM,Not agree,Not agree
2536,2020-06-13,UT,14184,14184.0,0.0,395,0.0,139,139.0,0.0,0,0.0,06/14/2020 02:19:43 PM,Agree,Agree
2537,2020-02-19,OH,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
2538,2020-09-10,OH,134086,127106.0,6980.0,1121,61.0,4354,4064.0,290.0,30,0.0,09/11/2020 01:51:03 PM,Agree,Agree
2539,2021-04-22,OK,446549,352316.0,94233.0,303,126.0,6770,5736.0,1034.0,-3,-2.0,04/23/2021 01:57:50 PM,Agree,Agree
2540,2021-03-03,AR,323353,,,404,120.0,5261,,,7,0.0,03/04/2021 03:08:33 PM,Not agree,Not agree
2541,2020-04-03,OH,3312,,,410,,91,,,10,,04/03/2020 04:22:39 PM,Agree,Agree
2542,2020-04-20,NM,1971,,,126,0.0,58,,,3,0.0,04/20/2020 04:22:39 PM,,Not agree
2543,2020-02-12,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
2544,2021-02-16,AS,4,,,0,0.0,0,,,0,0.0,02/17/2021 02:51:58 PM,,
2545,2021-01-26,PR,92244,85694.0,6550.0,175,32.0,1794,1509.0,285.0,11,1.0,01/27/2021 02:53:24 PM,Agree,Agree
2546,2020-03-26,AR,349,,,43,,3,,,1,,03/26/2020 04:22:39 PM,Not agree,Not agree
2547,2021-01-07,AK,47660,,,326,0.0,222,,,3,0.0,01/08/2021 03:56:01 PM,,
2548,2021-03-25,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,03/26/2021 02:14:54 PM,Agree,Agree
2549,2020-07-26,GA,171200,165983.0,5217.0,2740,71.0,3498,3498.0,0.0,3,0.0,07/27/2020 10:16:42 AM,Agree,Agree
2550,2020-09-06,OH,130558,123803.0,6755.0,773,49.0,4259,3972.0,287.0,3,0.0,09/07/2020 01:37:36 PM,Agree,Agree
2551,2020-03-10,NY,137,,,12,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
2552,2020-11-13,GA,419870,382505.0,37365.0,3653,1021.0,8905,8418.0,487.0,24,9.0,11/14/2020 02:44:40 PM,Agree,Agree
2553,2020-12-23,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,12/24/2020 02:31:20 PM,Agree,Agree
2554,2020-04-29,OH,17303,16601.0,702.0,534,61.0,937,856.0,81.0,138,39.0,04/30/2020 04:07:01 PM,Agree,Agree
2555,2021-03-10,GA,1028432,831271.0,197161.0,1740,583.0,18036,15706.0,2330.0,58,-1.0,03/11/2021 03:36:21 PM,Agree,Agree
2556,2021-03-02,HI,26780,,,33,0.0,436,,,0,0.0,03/03/2021 03:20:17 PM,Not agree,Not agree
2557,2020-09-21,OH,145165,137309.0,7856.0,856,52.0,4623,4325.0,298.0,8,1.0,09/22/2020 01:51:57 PM,Agree,Agree
2558,2020-11-10,UT,137385,137385.0,0.0,2517,0.0,672,663.0,9.0,11,-1.0,11/11/2020 03:15:25 PM,Agree,Agree
2559,2021-02-06,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,02/07/2021 02:46:31 PM,Agree,Agree
2560,2021-04-22,NM,195990,,,207,0.0,4023,,,3,0.0,04/23/2021 01:57:50 PM,,Not agree
2561,2021-02-28,PW,0,,,0,0.0,0,,,0,0.0,03/01/2021 03:21:38 PM,,
2562,2020-02-26,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
2563,2020-03-02,WV,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
2564,2020-08-11,TX,500620,,,9803,0.0,12152,,,209,0.0,08/12/2020 12:00:00 AM,Not agree,Not agree
2565,2020-02-22,UT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
2566,2021-03-02,IA,337062,,,415,185.0,5498,,,26,26.0,03/03/2021 03:20:17 PM,Not agree,Not agree
2567,2021-04-23,CO,498758,466890.0,31868.0,1876,203.0,6231,5487.0,744.0,6,0.0,04/24/2021 02:22:34 PM,Agree,Agree
2568,2021-01-16,NM,162893,,,1088,0.0,2910,,,36,0.0,01/17/2021 03:43:14 PM,,Not agree
2569,2020-11-07,OH,245727,232171.0,13556.0,5549,174.0,5506,5177.0,329.0,12,0.0,11/08/2020 02:40:34 PM,Agree,Agree
2570,2020-02-16,TN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
2571,2020-11-25,RMI,4,4.0,0.0,0,-2.0,0,0.0,0.0,0,0.0,11/26/2020 02:44:21 PM,Agree,Agree
2572,2020-07-02,GA,88233,86516.0,1717.0,3545,85.0,2849,2849.0,0.0,22,0.0,07/03/2020 11:01:33 AM,Agree,Agree
2573,2021-01-25,OH,868656,760837.0,107819.0,4334,1119.0,10768,9602.0,1166.0,57,10.0,01/26/2021 02:46:01 PM,Agree,Agree
2574,2021-02-02,AK,52775,,,107,0.0,277,,,17,0.0,02/03/2021 02:55:58 PM,,
2575,2020-06-09,FL,64448,,,1070,0.0,2765,,,53,0.0,06/10/2020 08:56:25 PM,Not agree,Not agree
2576,2020-10-22,AK,11837,,,232,0.0,68,,,0,0.0,10/23/2020 01:44:31 PM,,
2577,2020-12-12,MA,284793,274897.0,9896.0,4968,0.0,11265,11057.0,208.0,47,0.0,12/13/2020 02:31:19 PM,Agree,Agree
2578,2020-07-16,NY,184408,,,384,0.0,8762,,,0,0.0,07/17/2020 02:31:01 PM,Not agree,Not agree
2579,2020-05-09,FL,40001,,,802,0.0,1715,,,46,0.0,05/10/2020 09:26:08 PM,Not agree,Not agree
2580,2020-11-13,HI,16274,,,103,0.0,221,,,0,0.0,11/14/2020 02:44:40 PM,Not agree,Not agree
2581,2020-09-24,AR,79049,,,1086,56.0,1246,,,17,0.0,09/25/2020 01:54:10 PM,Not agree,Not agree
2582,2021-03-30,OH,1015577,860817.0,154760.0,2458,1064.0,18611,18611.0,0.0,81,0.0,03/31/2021 02:08:03 PM,Agree,Agree
2583,2021-01-28,OH,883716,771743.0,111973.0,5432,1265.0,11006,9803.0,1203.0,75,9.0,01/29/2021 02:42:19 PM,Agree,Agree
2584,2020-06-27,OH,49455,45969.0,3486.0,817,20.0,2804,2561.0,243.0,16,0.0,06/28/2020 02:59:02 PM,Agree,Agree
2585,2020-01-22,AR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
2586,2020-07-04,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,07/05/2020 03:00:14 PM,Agree,Agree
2587,2020-09-16,NM,27041,,,118,0.0,832,,,2,0.0,09/17/2020 01:45:45 PM,,Not agree
2588,2020-12-26,KS,209689,176819.0,32870.0,0,0.0,2507,,,0,0.0,12/27/2020 02:44:47 PM,Agree,
2589,2020-04-02,MA,8966,,,1228,,154,,,32,,04/01/2020 04:22:39 PM,Agree,Agree
2590,2020-05-18,IA,15082,,,431,0.0,364,,,13,0.0,05/19/2020 03:45:23 PM,Not agree,Not agree
2591,2020-09-14,KS,49899,48139.0,1760.0,1513,0.0,534,,,23,0.0,09/15/2020 02:03:59 PM,Agree,
2592,2020-02-18,KS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,
2593,2020-11-30,TX,1278432,,,11725,887.0,24191,,,186,0.0,12/01/2020 12:00:00 AM,Not agree,Not agree
2594,2021-02-11,FL,1774013,,,8354,2474.0,28382,,,174,15.0,02/12/2021 02:56:38 PM,Not agree,Not agree
2595,2020-06-11,NM,9367,,,117,0.0,420,,,10,0.0,06/12/2020 02:17:59 PM,,Not agree
2596,2020-08-27,AR,58745,,,722,0.0,739,,,7,0.0,08/28/2020 01:43:49 PM,Not agree,Not agree
2597,2020-10-10,TX,790060,,,4230,0.0,17513,,,70,0.0,10/11/2020 12:00:00 AM,Not agree,Not agree
2598,2020-07-17,PA,100241,97388.0,2853.0,763,26.0,7007,,,15,-8.0,07/18/2020 04:14:26 PM,Agree,Not agree
2599,2021-02-23,PR,99519,91834.0,7685.0,43,25.0,2007,1706.0,301.0,21,7.0,02/24/2021 02:56:12 PM,Agree,Agree
2600,2021-01-06,PR,79898,74967.0,4931.0,286,75.0,1588,1319.0,269.0,18,2.0,01/07/2021 02:56:59 PM,Agree,Agree
2601,2021-03-13,TN,791282,659645.0,131637.0,1630,786.0,11627,9346.0,2281.0,-12,-2.0,03/14/2021 01:53:25 PM,Agree,Agree
2602,2021-01-21,AS,3,,,0,0.0,0,,,0,0.0,01/22/2021 02:51:49 PM,,
2603,2020-11-19,AK,24909,,,490,0.0,100,,,1,0.0,11/20/2020 03:06:16 PM,,
2604,2020-09-25,KS,56592,53948.0,2644.0,1366,83.0,632,,,11,0.0,09/26/2020 01:46:07 PM,Agree,
2605,2020-10-29,PW,0,,,0,0.0,0,,,0,0.0,10/30/2020 01:37:23 PM,,
2606,2021-02-20,AR,315230,,,517,201.0,5348,,,12,1.0,02/21/2021 02:57:50 PM,Not agree,Not agree
2607,2020-03-09,OK,110,,,19,0.0,0,0.0,0.0,0,0.0,03/10/2020 12:00:00 AM,Not agree,Agree
2608,2020-02-23,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
2609,2021-04-05,TX,2794483,,,959,55.0,47921,,,0,0.0,04/06/2021 12:00:00 AM,Not agree,Not agree
2610,2020-10-20,TN,233569,221884.0,11685.0,1508,190.0,2952,2817.0,135.0,30,2.0,10/21/2020 01:34:31 PM,Agree,Agree
2611,2020-08-10,AR,50028,,,645,0.0,555,,,11,0.0,08/11/2020 02:16:27 PM,Not agree,Not agree
2612,2020-02-12,UT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
2613,2020-11-25,PR,49226,47854.0,1372.0,501,-8.0,1069,847.0,222.0,17,2.0,11/26/2020 02:44:21 PM,Agree,Agree
2614,2020-08-27,UT,51167,50729.0,438.0,297,2.0,403,403.0,0.0,1,0.0,08/28/2020 01:43:49 PM,Agree,Agree
2615,2021-02-25,UT,369433,369433.0,0.0,832,0.0,1890,1833.0,57.0,11,0.0,02/26/2021 03:02:41 PM,Agree,Agree
2616,2020-09-27,HI,12167,,,90,0.0,131,,,0,0.0,09/28/2020 09:50:59 AM,Not agree,Not agree
2617,2020-07-19,UT,34682,34403.0,279.0,637,-2.0,243,243.0,0.0,0,0.0,07/20/2020 02:35:44 PM,Agree,Agree
2618,2020-10-19,FL,747183,,,1691,183.0,16021,,,54,0.0,10/20/2020 02:59:27 PM,Not agree,Not agree
2619,2020-03-02,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
2620,2020-05-18,HI,630,,,1,0.0,17,,,0,0.0,05/19/2020 11:45:23 AM,Not agree,Not agree
2621,2021-02-26,NY,911554,,,3785,0.0,17933,,,40,0.0,02/27/2021 02:51:23 PM,Not agree,Not agree
2622,2021-01-10,HI,22778,,,178,0.0,306,,,1,0.0,01/11/2021 03:01:02 PM,Not agree,Not agree
2623,2020-03-23,TX,287,,,24,0.0,14,,,2,,03/24/2020 12:00:00 AM,Not agree,Not agree
2624,2020-10-11,PR,54234,27004.0,27230.0,563,335.0,735,554.0,181.0,5,2.0,10/12/2020 02:07:08 PM,Agree,Agree
2625,2020-09-18,WV,13683,13353.0,330.0,253,9.0,297,,,3,0.0,09/19/2020 02:00:26 PM,Agree,Not agree
2626,2020-05-04,NYC,170534,170534.0,0.0,0,0.0,18909,13536.0,5373.0,0,0.0,05/05/2020 05:25:08 PM,Agree,Agree
